c1-data_clean, 0.00998997688293457, 2.122767686843872, 1.8564796447753906, 1.8414559364318848, 0.14296460151672363, 0.12409830093383789
c2-charts-sv, 0.0071375370025634766, 4.713857173919678, 4.369431495666504, 4.356611013412476, 0.2075498104095459, 0.14482331275939941
c1-data_clean, 0.008742094039916992, 1.5663297176361084, 1.3578076362609863, 1.3476817607879639, 0.09032821655273438, 0.1211702823638916
c2-charts-sv, 0.008043766021728516, 2.692646026611328, 2.439161777496338, 2.4303717613220215, 0.13917946815490723, 0.12359356880187988
c1-data_clean, 0.05877351760864258, 2.5132391452789307, 2.2338168621063232, 2.209122657775879, 0.14046978950500488, 0.13915228843688965
c2-charts-sv, 0.007683277130126953, 4.7311766147613525, 4.545182228088379, 4.532482147216797, 0.09882450103759766, 0.09632754325866699
c1-data_clean, 0.008232831954956055, 1.728562831878662, 1.517615556716919, 1.5087485313415527, 0.0946347713470459, 0.11647772789001465
c2-charts-sv, 0.008842945098876953, 4.863638401031494, 4.69240665435791, 4.683248281478882, 0.08695483207702637, 0.09432768821716309
c1-data_clean, 0.04267525672912598, 2.347384214401245, 2.0677058696746826, 2.050978660583496, 0.13276052474975586, 0.14780569076538086
c2-charts-sv, 0.0071566104888916016, 3.835141181945801, 3.6757256984710693, 3.6651971340179443, 0.08213067054748535, 0.08872461318969727
c1-data_clean, 0.01067805290222168, 1.901841163635254, 1.6735835075378418, 1.6588020324707031, 0.10523223876953125, 0.12319755554199219
c2-charts-sv, 0.0073642730712890625, 3.654031991958618, 3.28413462638855, 3.2733569145202637, 0.28130221366882324, 0.09966683387756348
c1-data_clean, 0.010502099990844727, 1.7038390636444092, 1.4865140914916992, 1.4761395454406738, 0.09819149971008301, 0.11961746215820312
c2-charts-sv, 0.009772300720214844, 2.5027687549591064, 2.342607021331787, 2.3318228721618652, 0.07789731025695801, 0.09331440925598145
