c1-data-catalogs, 0.009630203247070312, 25.626885414123535, 19.814364910125732, 0, 0.1478104591369629, 5.9916064739227295
1-LVL-CAUSA_DEF=C00-subtask-c2-maps, 0.5040702819824219, 9.793243646621704, 7.594001293182373, 7.041996240615845, 1.1915943622589111, 1.2205917835235596
1-LVL-CAUSA_DEF=C01-subtask-c2-maps, 0.639235258102417, 9.397868871688843, 6.072647333145142, 5.526182651519775, 2.3638670444488525, 1.0354862213134766
1-LVL-CAUSA_DEF=C02-subtask-c2-maps, 0.8315105438232422, 8.208978414535522, 5.5631043910980225, 4.898193836212158, 1.5789120197296143, 1.5844218730926514
1-LVL-CAUSA_DEF=C01-subtask-c4-charts-sv, 0.7026607990264893, 15.733621597290039, 11.522696256637573, 10.951885223388672, 2.714082717895508, 2.1977345943450928
1-LVL-CAUSA_DEF=C00-subtask-c4-charts-sv, 0.5470154285430908, 17.21147108078003, 12.682748317718506, 11.685075759887695, 3.378969430923462, 2.029308795928955
1-LVL-CAUSA_DEF=C03-subtask-c2-maps, 1.1386945247650146, 10.418850421905518, 4.96222710609436, 4.38875937461853, 3.72277569770813, 2.3392114639282227
1-LVL-CAUSA_DEF=C04-subtask-c2-maps, 1.2704381942749023, 8.942980527877808, 4.865573883056641, 4.207530498504639, 2.2636935710906982, 1.6007020473480225
1-LVL-CAUSA_DEF=C02-subtask-c4-charts-sv, 0.9010763168334961, 8.559344291687012, 5.869661569595337, 5.242789030075073, 1.367485523223877, 1.6802003383636475
1-LVL-CAUSA_DEF=C05-subtask-c2-maps, 1.2036876678466797, 8.024455070495605, 4.546097993850708, 3.9218292236328125, 1.6346487998962402, 2.0801334381103516
1-LVL-CAUSA_DEF=C03-subtask-c4-charts-sv, 0.8083634376525879, 10.011684894561768, 6.975227117538452, 6.3123860359191895, 1.6860394477844238, 1.195361614227295
1-LVL-CAUSA_DEF=C06-subtask-c2-maps, 0.9823658466339111, 7.941402196884155, 4.9546027183532715, 4.3693413734436035, 1.6450004577636719, 1.8084115982055664
1-LVL-CAUSA_DEF=C07-subtask-c2-maps, 0.9185702800750732, 7.808444261550903, 4.715047597885132, 4.092138767242432, 1.758373498916626, 1.6709988117218018
1-LVL-CAUSA_DEF=C04-subtask-c4-charts-sv, 0.41942620277404785, 10.126465320587158, 7.833854675292969, 7.174201965332031, 1.20670485496521, 1.1455318927764893
1-LVL-CAUSA_DEF=C05-subtask-c4-charts-sv, 0.6256899833679199, 10.09722113609314, 7.124903202056885, 6.443105697631836, 1.0338938236236572, 2.2713048458099365
1-LVL-CAUSA_DEF=C08-subtask-c2-maps, 0.6562132835388184, 9.383785963058472, 5.73030948638916, 5.128377914428711, 1.4283311367034912, 1.581596851348877
1-LVL-CAUSA_DEF=C09-subtask-c2-maps, 0.6959865093231201, 7.3939573764801025, 5.0203962326049805, 4.233583211898804, 1.1936097145080566, 1.4164717197418213
1-LVL-CAUSA_DEF=C06-subtask-c4-charts-sv, 1.401951551437378, 11.367324352264404, 7.22553277015686, 6.531980276107788, 2.2500720024108887, 2.6238696575164795
1-LVL-CAUSA_DEF=C10-subtask-c2-maps, 0.43237996101379395, 9.437639713287354, 5.444966554641724, 4.745524644851685, 2.93294095993042, 1.2792670726776123
1-LVL-CAUSA_DEF=C07-subtask-c4-charts-sv, 1.0351941585540771, 12.284433126449585, 7.17128849029541, 6.532659530639648, 3.633641481399536, 2.5080840587615967
1-LVL-CAUSA_DEF=C11-subtask-c2-maps, 1.4179775714874268, 10.120949268341064, 5.2951061725616455, 4.600701808929443, 2.940227746963501, 2.726008892059326
2-LVL-CAUSA_DEF=C00_MUN_NAME=Doctor Arroyo-subtask-c3-charts-sv, 51.706231117248535, 60.2131507396698, 6.275525808334351, 5.609231472015381, 1.636589765548706, 10.668858528137207
1-LVL-CAUSA_DEF=C12-subtask-c2-maps, 0.9452931880950928, 7.543187379837036, 4.507941007614136, 3.9111452102661133, 1.6315617561340332, 1.7009384632110596
2-LVL-CAUSA_DEF=C00_MUN_NAME=Apodaca-subtask-c3-charts-sv, 55.550546169281006, 66.03463912010193, 6.947942495346069, 6.260919570922852, 2.8433661460876465, 8.676364660263062
1-LVL-CAUSA_DEF=C08-subtask-c4-charts-sv, 0.7012450695037842, 11.383490324020386, 6.801018953323364, 6.109938144683838, 3.3500101566314697, 1.5906982421875
1-LVL-CAUSA_DEF=C09-subtask-c4-charts-sv, 0.7976744174957275, 10.84108281135559, 6.119450569152832, 5.37380838394165, 3.4187889099121094, 1.9247233867645264
1-LVL-CAUSA_DEF=C13-subtask-c2-maps, 0.7371504306793213, 8.88038158416748, 4.435672760009766, 3.850442409515381, 2.93678617477417, 1.918745994567871
2-LVL-CAUSA_DEF=C00_MUN_NAME=Galeana-subtask-c3-charts-sv, 0.7646045684814453, 9.07798171043396, 6.663699150085449, 6.112182378768921, 1.269050121307373, 1.3904411792755127
1-LVL-CAUSA_DEF=C14-subtask-c2-maps, 0.5767018795013428, 8.32695484161377, 4.8499815464019775, 4.0998756885528564, 2.5493645668029785, 1.1553704738616943
1-LVL-CAUSA_DEF=C10-subtask-c4-charts-sv, 0.8251807689666748, 9.47467565536499, 6.536318778991699, 5.70784068107605, 1.5671508312225342, 1.7653276920318604
2-LVL-CAUSA_DEF=C00_MUN_NAME=General Bravo-subtask-c3-charts-sv, 0.8104910850524902, 11.099946022033691, 6.548341989517212, 5.873934268951416, 2.7887520790100098, 2.0807766914367676
