clustering_service, 0.004156351089477539, 3.3077380657196045, 0.030302762985229492 
transform_ds, 0.004972934722900391, 1.2702250480651855, 0.11590075492858887 
transform_ds, 0.0071222782135009766, 1.3974626064300537, 0.6696169376373291 
correlation, 0.007266998291015625, 6.587101459503174, 0.035271644592285156 
correlation, 0.014507770538330078, 5.225261449813843, 0.01328730583190918 
correlation, 0.10753273963928223, 5.262759447097778, 0.020256996154785156 
cleanning, 0.1207571029663086, 1.9729235172271729, 0 
cleanning, 0.037284135818481445, 0.858558177947998, 0.013350248336791992 
correlation, 0.04679155349731445, 2.140582799911499, 0.013696432113647461 
cleanning, 0.11855506896972656, 1.9654150009155273, 0.02252483367919922 
correlation, 0.03823089599609375, 4.3333024978637695, 0.013332843780517578 
cleanning, 0.19085693359375, 2.0287973880767822, 0.02253437042236328 
correlation, 0.036392927169799805, 3.7772302627563477, 0.014430999755859375 
cleanning, 0.05284380912780762, 1.0199458599090576, 0.015770673751831055 
correlation, 0.020125389099121094, 2.4598963260650635, 0.01003408432006836 
cleanning, 0.0621190071105957, 1.238210678100586, 0.02402806282043457 
correlation, 0.0415802001953125, 3.4489481449127197, 0.012922048568725586 
