maps, 0.0222165584564209, 13.83228588104248, 1.2982654571533203 
maps, 0.002512216567993164, 7.06255578994751, 1.3499436378479004 
maps, 0.003425121307373047, 8.521209239959717, 1.0020840167999268 
transform_ds, 0.05034589767456055, 0.48395800590515137, 0.012360334396362305 
maps, 0.024525165557861328, 8.125654220581055, 1.3655359745025635 
maps, 0.02717876434326172, 8.12727665901184, 1.144073247909546 
correlation, 0.2798473834991455, 10.82686734199524, 0.04468035697937012 
transform_ds, 0.03221416473388672, 1.1396629810333252, 0.059488534927368164 
clustering_service, 0.13961148262023926, 4.312157154083252, 0.07606291770935059 
charts, 0.09311747550964355, 26.457608938217163, 0.3610532283782959 
transform_ds, 0.05896711349487305, 1.5070836544036865, 0 
transform_ds, 0.03838801383972168, 1.431584119796753, 0 
transform_ds, 0.06530499458312988, 1.1168797016143799, 0 
transform_ds, 0.06256771087646484, 0.7977786064147949, 0 
transform_ds, 0.07650184631347656, 0.8770887851715088, 0 
transform_ds, 0.059252262115478516, 0.8570652008056641, 0.009218931198120117 
transform_ds, 0.008794069290161133, 0.9127438068389893, 0.010449647903442383 
transform_ds, 0.035070180892944336, 1.138420581817627, 0.022068023681640625 
transform_ds, 0.04108691215515137, 0.9318079948425293, 0 
transform_ds, 0.004202604293823242, 0.9287254810333252, 0.02339768409729004 
transform_ds, 0.0031442642211914062, 1.2428879737854004, 0.02035236358642578 
correlation, 0.013840436935424805, 5.465425491333008, 0.017843246459960938 
