transform_ds, 0.040814876556396484, 0.845381498336792, 0.012272834777832031 
correlation, 0.0729057788848877, 5.876074552536011, 0.014284133911132812 
correlation, 0.0042705535888671875, 3.941502571105957, 0.012868642807006836 
transform_ds, 0.024751663208007812, 0.38744688034057617, 0.012080907821655273 
correlation, 0.031186342239379883, 2.614781141281128, 0 
correlation, 0.023083209991455078, 2.7450053691864014, 0 
correlation, 0.024757862091064453, 13.907042264938354, 0.011994361877441406 
correlation, 0.00596308708190918, 13.219197750091553, 0.013235807418823242 
correlation, 0.022359371185302734, 33.25010395050049, 0.02982187271118164 
transform_ds, 0.02478933334350586, 0.4599442481994629, 0.012579917907714844 
transform_ds, 0.0026671886444091797, 0.46700358390808105, 0.011967658996582031 
transform_ds, 0.0024361610412597656, 0.5475678443908691, 0.013498544692993164 
transform_ds, 0.0028951168060302734, 0.43007326126098633, 0.009011268615722656 
